scenario_id,schedule_case,V,AHT,OCC,SHK,Hg,T,week_pattern,p_weekdays,weekday_split,weekday_step,K,ratio_target,pos1,pos2,width1,width2,width_assignment_rule,peak_amplitude_rule,peak_amplitude_ratio,H_talk,H_prod,H_paid,HC_teorico,HC_teorico_ceil,H_prod_noSHK,HC_gross,HC_gross_ceil,ratio_real,lambda,ratio_capped,calls_sum,calls_min,calls_max,fte_min,fte_max,day_weights,n0,N_final,solver_status,objective,coverage,coverage_target,coverage_fail,sum_required,sum_under,sum_over,runtime_sec,workers
D_05fef259ee_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,6,12.000,38.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.858,False,7500,1,52,0.238,12.381,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,FEASIBLE,169.180,0.905,0.900,False,1785.714,169.238,231.524,1200.025,1.000
D_062f4d405f_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,6,22.000,40.000,13.000,17.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.760,False,7500,3,40,0.714,9.524,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,175.320,0.904,0.900,False,1785.714,172.190,66.476,420.014,1.000
D_062f4d405f_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,6,22.000,40.000,13.000,17.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.760,False,7500,3,40,0.714,9.524,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,23.000,FEASIBLE,161.040,0.910,0.900,False,1785.714,161.000,307.286,1200.039,1.000
D_0636480b03_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,4,22.000,40.000,17.000,13.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.670,False,7500,1,44,0.238,10.476,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,OPTIMAL,162.790,0.909,0.900,False,1785.714,162.619,224.905,79.682,1.000
D_0636480b03_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,4,22.000,40.000,17.000,13.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.670,False,7500,1,44,0.238,10.476,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,FEASIBLE,153.220,0.917,0.900,False,1785.714,148.857,211.143,1200.020,1.000
D_064cca168d_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,2,12.000,38.000,17.000,17.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.747,False,7500,7,33,1.667,7.857,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,21.000,FEASIBLE,111.910,0.937,0.900,False,1785.714,111.905,90.190,420.025,1.000
D_064cca168d_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,2,12.000,38.000,17.000,17.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.747,False,7500,7,33,1.667,7.857,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,22.000,FEASIBLE,130.020,0.927,0.900,False,1785.714,130.000,192.286,1200.027,1.000
D_0697fea2d7_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,2,12.000,38.000,17.000,13.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.451,False,7500,8,38,1.905,9.048,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,172.510,0.903,0.900,False,1785.714,172.571,66.857,420.014,1.000
D_0697fea2d7_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,2,12.000,38.000,17.000,13.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.451,False,7500,8,38,1.905,9.048,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,23.000,FEASIBLE,123.350,0.931,0.900,False,1785.714,123.333,269.619,1200.053,1.000
D_078c91cecc_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,1,2,36.000,,16.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.279,False,7500,3,44,0.714,10.476,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,23.000,OPTIMAL,142.100,0.920,0.900,False,1785.714,142.000,288.286,133.498,1.000
D_078c91cecc_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,1,2,36.000,,16.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.279,False,7500,3,44,0.714,10.476,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,FEASIBLE,156.130,0.913,0.900,False,1785.714,156.095,218.381,1200.018,1.000
D_07acc429d0_run1,run1,7500,300,0.700,0.200,42,0.500,W1,,,,2,4,10.000,28.000,25.000,16.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.711,False,7500,7,30,1.667,7.143,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,20.000,FEASIBLE,167.360,0.906,0.900,False,1785.714,167.524,61.810,420.010,1.000
D_07acc429d0_run2,run2,7500,300,0.700,0.200,42,0.500,W1,,,,2,4,10.000,28.000,25.000,16.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.711,False,7500,7,30,1.667,7.143,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,20.000,FEASIBLE,157.870,0.912,0.900,False,1785.714,158.000,52.286,1200.016,1.000
D_07f886fe3b_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,22.000,40.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.715,False,7500,1,52,0.238,12.381,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,OPTIMAL,163.190,0.909,0.900,False,1785.714,163.333,225.619,301.437,1.000
D_07f886fe3b_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,22.000,40.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.715,False,7500,1,52,0.238,12.381,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,23.000,FEASIBLE,114.510,0.936,0.900,False,1785.714,113.952,260.238,1200.026,1.000
D_0838670b42_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,6,10.000,28.000,16.000,25.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.504,1.000,True,7500,1,44,0.238,10.476,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,OPTIMAL,159.220,0.911,0.900,False,1785.714,159.143,221.429,141.186,1.000
D_0838670b42_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,6,10.000,28.000,16.000,25.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.504,1.000,True,7500,1,44,0.238,10.476,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,21.000,FEASIBLE,124.030,0.931,0.900,False,1785.714,123.952,102.238,1200.026,1.000
D_086aaf0aa5_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,2,12.000,38.000,17.000,17.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.482,False,7500,8,37,1.905,8.810,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,167.890,0.906,0.900,False,1785.714,167.905,62.190,420.011,1.000
D_086aaf0aa5_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,2,12.000,38.000,17.000,17.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.482,False,7500,8,37,1.905,8.810,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,22.000,FEASIBLE,80.820,0.955,0.900,False,1785.714,80.857,143.143,1200.020,1.000
D_08766bbd4b_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,4,10.000,28.000,16.000,16.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.655,False,7500,1,47,0.238,11.190,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,OPTIMAL,169.120,0.905,0.900,False,1785.714,169.048,231.333,69.015,1.000
D_08766bbd4b_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,4,10.000,28.000,16.000,16.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.655,False,7500,1,47,0.238,11.190,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,21.000,FEASIBLE,132.240,0.926,0.900,False,1785.714,132.095,110.381,1200.023,1.000
D_08f004279a_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,6,22.000,40.000,17.000,13.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.732,False,7500,1,54,0.238,12.857,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,OPTIMAL,178.030,0.900,0.900,False,1785.714,178.095,240.381,30.280,1.000
D_08f004279a_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,6,22.000,40.000,17.000,13.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.732,False,7500,1,54,0.238,12.857,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,24.000,FEASIBLE,170.920,0.904,0.900,False,1785.714,171.000,401.286,1200.026,1.000
D_09049d7832_run1,run1,7500,300,0.700,0.200,42,0.500,W1,,,,1,6,36.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.736,False,7500,6,37,1.429,8.810,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,21.000,FEASIBLE,171.290,0.904,0.900,False,1785.714,171.238,149.524,422.060,1.000
D_09049d7832_run2,run2,7500,300,0.700,0.200,42,0.500,W1,,,,1,6,36.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.736,False,7500,6,37,1.429,8.810,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,24.000,FEASIBLE,159.830,0.911,0.900,False,1785.714,159.762,390.048,1200.034,1.000
D_092ad24f92_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,6,22.000,40.000,17.000,13.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.732,False,7500,3,47,0.714,11.190,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,21.000,FEASIBLE,134.110,0.926,0.900,False,1785.714,132.143,110.429,420.026,1.000
D_092ad24f92_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,6,22.000,40.000,17.000,13.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.732,False,7500,3,47,0.714,11.190,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,24.000,FEASIBLE,152.980,0.914,0.900,False,1785.714,152.857,383.143,1200.036,1.000
D_09a24721dd_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,2,12.000,38.000,13.000,17.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.526,False,7500,7,34,1.667,8.095,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,158.710,0.911,0.900,False,1785.714,158.714,53.000,420.031,1.000
D_09a24721dd_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,2,12.000,38.000,13.000,17.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.526,False,7500,7,34,1.667,8.095,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,22.000,FEASIBLE,135.750,0.924,0.900,False,1785.714,135.714,198.000,1200.022,1.000
D_0a2d2f0f4c_run1,run1,7500,300,0.700,0.200,42,0.500,W1,,,,2,4,10.000,28.000,25.000,16.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.686,False,7500,8,34,1.905,8.095,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,20.000,FEASIBLE,172.130,0.904,0.900,False,1785.714,172.048,66.333,420.013,1.000
D_0a2d2f0f4c_run2,run2,7500,300,0.700,0.200,42,0.500,W1,,,,2,4,10.000,28.000,25.000,16.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.686,False,7500,8,34,1.905,8.095,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,21.000,FEASIBLE,129.750,0.927,0.900,False,1785.714,129.667,107.952,1200.021,1.000
D_0a76dc150b_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,22.000,40.000,15.000,15.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.785,False,7500,1,41,0.238,9.762,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,OPTIMAL,174.530,0.902,0.900,False,1785.714,174.524,236.810,165.335,1.000
D_0a76dc150b_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,6,22.000,40.000,15.000,15.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.785,False,7500,1,41,0.238,9.762,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,23.000,FEASIBLE,128.480,0.928,0.900,False,1785.714,128.524,274.810,1200.024,1.000
D_0ab2966bf1_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,2,10.000,28.000,16.000,16.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.446,False,7500,7,31,1.667,7.381,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,164.470,0.908,0.900,False,1785.714,164.524,58.810,420.016,1.000
D_0ab2966bf1_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,2,10.000,28.000,16.000,16.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.446,False,7500,7,31,1.667,7.381,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,174.050,0.902,0.900,False,1785.714,174.143,68.429,1200.026,1.000
D_0ab937d5a8_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,4,12.000,38.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.850,False,7500,5,49,1.190,11.667,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,149.000,0.917,0.900,False,1785.714,147.952,42.238,420.024,1.000
D_0ab937d5a8_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,4,12.000,38.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.850,False,7500,5,49,1.190,11.667,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,21.000,FEASIBLE,110.960,0.938,0.900,False,1785.714,110.905,89.190,1200.032,1.000
D_0b0f64f77c_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,4,22.000,40.000,13.000,13.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.595,False,7500,2,50,0.476,11.905,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,OPTIMAL,165.500,0.907,0.900,False,1785.714,165.429,227.714,122.166,1.000
D_0b0f64f77c_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,4,22.000,40.000,13.000,13.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.595,False,7500,2,50,0.476,11.905,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,21.000,FEASIBLE,149.530,0.916,0.900,False,1785.714,149.143,127.429,1200.025,1.000
D_0b16c23ca5_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,1,6,36.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.736,False,7500,3,45,0.714,10.714,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,176.870,0.901,0.900,False,1785.714,176.952,71.238,420.030,1.000
D_0b16c23ca5_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,1,6,36.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.736,False,7500,3,45,0.714,10.714,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,22.000,FEASIBLE,173.590,0.903,0.900,False,1785.714,173.524,235.810,1200.029,1.000
D_0b1ea3b617_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,6,10.000,28.000,25.000,25.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.954,False,7500,1,45,0.238,10.714,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,FEASIBLE,170.640,0.904,0.900,False,1785.714,170.619,232.905,420.015,1.000
D_0b1ea3b617_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,6,10.000,28.000,25.000,25.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.954,False,7500,1,45,0.238,10.714,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,20.000,FEASIBLE,178.010,0.900,0.900,False,1785.714,177.952,72.238,1200.029,1.000
D_0bee3b95f7_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,4,10.000,28.000,25.000,25.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.935,False,7500,1,40,0.238,9.524,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,OPTIMAL,162.050,0.909,0.900,False,1785.714,161.905,224.190,37.407,1.000
D_0bee3b95f7_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,4,10.000,28.000,25.000,25.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.935,False,7500,1,40,0.238,9.524,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,21.000,FEASIBLE,133.080,0.926,0.900,False,1785.714,132.905,111.190,1200.021,1.000
D_0c009959f9_run1,run1,7500,300,0.700,0.200,42,0.500,W1,,,,2,2,22.000,40.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.331,False,7500,15,30,3.571,7.143,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,21.000,FEASIBLE,162.560,0.909,0.900,False,1785.714,162.571,140.857,420.019,1.000
D_0c009959f9_run2,run2,7500,300,0.700,0.200,42,0.500,W1,,,,2,2,22.000,40.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.331,False,7500,15,30,3.571,7.143,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,22.000,FEASIBLE,141.660,0.921,0.900,False,1785.714,141.667,203.952,1200.041,1.000
D_0c1731150a_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,1,6,14.000,,20.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.713,False,7500,3,49,0.714,11.667,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,20.000,FEASIBLE,156.480,0.913,0.900,False,1785.714,155.571,49.857,420.027,1.000
D_0c1731150a_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,1,6,14.000,,20.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.713,False,7500,3,49,0.714,11.667,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,20.000,FEASIBLE,160.250,0.910,0.900,False,1785.714,160.381,54.667,1200.030,1.000
D_0c38dabe3e_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,2,10.000,28.000,25.000,16.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.428,False,7500,7,33,1.667,7.857,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,20.000,FEASIBLE,176.850,0.902,0.900,False,1785.714,175.810,70.095,420.017,1.000
D_0c38dabe3e_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,2,10.000,28.000,25.000,16.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.428,False,7500,7,33,1.667,7.857,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,21.000,FEASIBLE,131.880,0.926,0.900,False,1785.714,131.857,110.143,1200.031,1.000
D_0c81c83e29_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,2,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.345,False,7500,3,39,0.714,9.286,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,23.000,OPTIMAL,143.600,0.920,0.900,False,1785.714,143.571,289.857,20.925,1.000
D_0c81c83e29_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,2,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.345,False,7500,3,39,0.714,9.286,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,FEASIBLE,174.680,0.907,0.900,False,1785.714,165.333,227.619,1200.025,1.000
D_0cbdcfbe69_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,4,10.000,28.000,25.000,25.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.935,False,7500,4,37,0.952,8.810,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,20.000,FEASIBLE,175.520,0.902,0.900,False,1785.714,175.476,69.762,420.018,1.000
D_0cbdcfbe69_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,4,10.000,28.000,25.000,25.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.935,False,7500,4,37,0.952,8.810,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,20.000,FEASIBLE,177.140,0.901,0.900,False,1785.714,177.095,71.381,1200.019,1.000
D_0cc0d87f06_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,4,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.613,False,7500,5,43,1.190,10.238,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,21.000,FEASIBLE,137.210,0.924,0.900,False,1785.714,135.190,113.476,420.025,1.000
D_0cc0d87f06_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,4,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.613,False,7500,5,43,1.190,10.238,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,22.000,FEASIBLE,162.280,0.909,0.900,False,1785.714,162.190,224.476,1200.022,1.000
D_0cd0e6980e_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,22.000,40.000,17.000,13.000,extremes_high_low,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.693,False,7500,4,36,0.952,8.571,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,163.240,0.909,0.900,False,1785.714,163.190,57.476,420.017,1.000
D_0cd0e6980e_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,22.000,40.000,17.000,13.000,extremes_high_low,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.693,False,7500,4,36,0.952,8.571,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,22.000,FEASIBLE,139.020,0.922,0.900,False,1785.714,138.952,201.238,1200.021,1.000
D_0cdae4fece_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,2,2,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.345,False,7500,3,40,0.714,9.524,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,23.000,OPTIMAL,144.630,0.919,0.900,False,1785.714,144.619,290.905,316.407,1.000
